ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
107,0.13890873015873015,0.0,0.0,0.8260912698412697,0.035
108,0.015,0.0,0.056624999999999995,0.66,0.26837500000000003
109,0.95,0.0,0.0,0.0,0.05
110,0.7006944444444443,0.004666666666666667,0.0,0.15141666666666664,0.14322222222222222
111,0.2608333333333333,0.0,0.0475,0.6366666666666666,0.055
112,0.8004917010663913,0.005,0.002742002063983488,0.10193360853113174,0.08983268833849328
113,0.16854166666666667,0.0,0.0,0.10145833333333334,0.73
114,0.40265674603174595,0.0,0.07658333333333334,0.43184325396825385,0.08891666666666667
115,0.025,0.0075,0.040625,0.0,0.926875
116,0.4445,0.0,0.0,0.1475,0.40800000000000003
117,0.575,0.0,0.0,0.39,0.035
118,0.005,0.0,0.08,0.54,0.375
119,0.025,0.025,0.075,0.565,0.31
120,0.144,0.14433333333333334,0.056125,0.00875,0.6467916666666668
121,0.995,0.0,0.0,0.0,0.005
122,0.9903720238095239,0.0,0.0,0.005,0.00462797619047619
123,0.9985294117647059,0.0,0.0,0.0,0.0014705882352941176
124,0.0,0.013036616161616159,0.0,0.0,0.9869633838383838
125,0.0,0.045,0.03994906482406483,0.0,0.9150509351759353
126,0.995,0.0,0.0,0.0,0.005
127,0.025,0.0,0.4511666666666666,0.0,0.5238333333333334
128,0.9794598701951643,0.0,0.0,0.0,0.02054012980483569
129,0.9734761904761905,0.0,0.0,0.0,0.026523809523809522
130,0.9985294117647059,0.0,0.0,0.0,0.0014705882352941176
131,0.117,0.0,0.009416666666666667,0.8735833333333334,0.0
132,0.8606872807275281,0.0,0.0,0.005,0.13431271927247157
133,0.8840575396825394,0.0,0.0,0.0,0.11594246031746026
134,0.558240995115995,0.0,0.065,0.3055506715506716,0.07120833333333333
135,0.2354166666666667,0.0,0.04,0.1045,0.6200833333333332
136,0.40196735209235207,0.0,0.0,0.5583679653679653,0.03966468253968254
137,0.2729166666666667,0.0,0.165,0.057833333333333334,0.50425
138,0.0,0.01,0.03747410286987955,0.0,0.9525258971301205
139,0.17166666666666663,0.0,0.05,0.4736666666666667,0.3046666666666667
140,0.3640270934131229,0.0,0.014949309269162209,0.5990240111195994,0.021999586198115605
141,0.7766666666666666,0.0,0.0,0.045,0.17833333333333334
142,0.05821158008658009,0.41585119047619046,0.015,0.0,0.5109372294372296
143,0.62375,0.0,0.08,0.14375,0.1525
144,0.19787500000000002,0.0,0.0195,0.637625,0.145
145,0.7077134455484838,0.0,0.0,0.08728655445151608,0.205
146,0.351113455988456,0.0,0.004142857142857143,0.6039103535353535,0.04083333333333334
147,0.4640595238095237,0.0,0.025,0.09166666666666666,0.41927380952380955
148,0.4223789405039406,0.0,0.0,0.26242664280164285,0.3151944166944166
149,0.0,0.01,0.1775,0.0,0.8125
150,0.38591263227513245,0.06278590059084911,0.03241313882532418,0.0,0.5188883283086946
151,0.5657500000000001,0.0,0.20508333333333328,0.013500000000000002,0.21566666666666667
152,0.0,0.0,0.7715099206349207,0.0,0.22849007936507937
153,0.6895792748917751,0.0,0.0,0.11276650432900434,0.19765422077922076
154,0.06,0.0,0.05,0.19,0.7
155,0.7932142857142856,0.0,0.0,0.008690476190476191,0.19809523809523807
156,0.88,0.0,0.0,0.01,0.11
157,0.19929094516594514,0.0,0.07120869408369405,0.5413845598845599,0.18811580086580088
158,0.0,0.005,0.0,0.0,0.995
159,0.3586666666666667,0.0,0.0005,0.025,0.6158333333333333
160,0.6225631313131312,0.0,0.0067601010101010104,0.2703434343434344,0.10033333333333334
161,0.3756547619047619,0.0830952380952381,0.07,0.43041666666666667,0.04083333333333334
162,0.680732142857143,0.0,0.0,0.14125,0.17801785714285714
163,0.0,0.015,0.0,0.0,0.985
164,0.99,0.0,0.0,0.0,0.01
165,0.16467857142857142,0.0,0.0,0.6163214285714286,0.21899999999999997
166,0.7087711038961035,0.0,0.0,0.0014285714285714286,0.2898003246753247
167,0.4666666666666666,0.02333333333333333,0.0,0.3446666666666666,0.1653333333333333
168,0.6324752941155307,0.0,0.034499999999999996,0.20823304218839464,0.12479166369607463
169,0.6708333333333334,0.0,0.01,0.18,0.1391666666666667
170,0.86625,0.0,0.0,0.00875,0.125
171,0.0,0.0,0.6183333333333333,0.0,0.3816666666666667
172,0.41782142857142857,0.01764285714285714,0.36,0.1472738095238095,0.057261904761904764
173,0.4656369047619047,0.0,0.0175,0.4319761904761904,0.08488690476190473
174,0.5962380952380952,0.0,0.0,0.3637619047619048,0.04
175,0.5319470476596435,0.0,0.0,0.27390498771972555,0.1941479646206309
176,0.2726305496404181,0.005,0.07,0.0025,0.6498694503595815
177,0.43883333333333335,0.0,0.08,0.24616666666666667,0.235
178,0.17721031746031746,0.0,0.0,0.00625,0.8165396825396826
179,0.6625,0.015,0.0,0.01,0.3125
180,0.0,0.0,0.2175,0.025,0.7575
181,0.0,0.0,0.038855019980019986,0.0,0.9611449800199802
182,0.5019523809523811,0.0,0.2343730158730159,0.0,0.2636746031746032
183,0.449404761904762,0.0,0.0475,0.411452380952381,0.09164285714285715
184,0.07666666666666667,0.0,0.035,0.2633333333333333,0.625
185,0.24137500000000003,0.0,0.01,0.5385357142857142,0.21008928571428576
186,0.365,0.0,0.035,0.38,0.22
187,0.0,0.0,0.012798825142865393,0.0,0.9872011748571345
188,0.4675059523809522,0.0,0.010178571428571427,0.3601845238095238,0.16213095238095238
189,0.8705699408950183,0.000588235294117647,0.0,0.055753588516746416,0.07308823529411765
190,0.87,0.0,0.0,0.01,0.12
191,0.3245833333333333,0.0,0.005,0.10125,0.5691666666666666
192,0.27,0.0,0.005,0.7083333333333333,0.016666666666666666
193,0.105,0.0,0.02,0.21666666666666665,0.6583333333333333
194,0.42308333333333337,0.0,0.0,0.185,0.3919166666666667
195,0.9529166666666665,0.0,0.0,0.0,0.04708333333333334
196,0.8397738095238095,0.0,0.0,0.055,0.10522619047619047
197,0.3341221417471417,0.005,0.007559523809523809,0.5860355894105894,0.06728274503274503
198,0.6951164080361361,0.005,0.015,0.15572139396653223,0.12916219799733167
199,0.639,0.0,0.0,0.24600000000000002,0.115
200,0.2880833333333333,0.0,0.14,0.1,0.4719166666666667
201,0.0,0.15583333333333332,0.0,0.0,0.8441666666666666
202,0.43625,0.0,0.03658333333333333,0.375,0.15216666666666667
203,0.161,0.0,0.0,0.5669821428571429,0.27201785714285726
204,0.6842261904761904,0.0,0.0,0.005,0.3107738095238095
205,0.03,0.0,0.025,0.14166666666666666,0.8033333333333335
206,0.030817228551499647,0.0,0.0016775633573587539,0.32296411355055865,0.6445410945405833
207,0.0744387673729779,0.015,0.0009654761904761903,0.49764383686488955,0.41195191957165617
208,0.10875,0.0,0.02,0.45875,0.4125
209,0.522,0.0,0.0,0.3830833333333334,0.09491666666666668
210,0.6539920634920635,0.0,0.0,0.15418452380952377,0.19182341269841272
211,0.0,0.03,0.13,0.0,0.84
212,0.3696666666666667,0.0,0.054000000000000006,0.4825833333333333,0.09375
213,0.2373648321922315,0.0,0.0,0.6400640526698962,0.12257111513787208
214,0.5223333333333333,0.0,0.0,0.285,0.19266666666666665
215,0.0,0.0,0.0,0.0,1.0
216,0.235,0.0,0.0,0.04,0.725
217,0.9801666666666666,0.0,0.0,0.0,0.019833333333333335
218,0.3699603990780463,0.0,0.01525,0.14030952095290322,0.4744800799690505
219,0.6060752025752026,0.0,0.1038690476190476,0.19643026418026416,0.09362548562548563
220,0.525,0.01,0.01,0.265,0.19
221,0.0325,0.0,0.28,0.37916666666666665,0.30833333333333335
222,0.21383333333333332,0.3113272560772561,0.16439639527139527,0.0,0.3104430153180153
223,0.36336507936507945,0.0,0.14998412698412694,0.01,0.47665079365079366
224,0.6375436507936507,0.0,0.005,0.2575,0.09995634920634919
225,0.25,0.0,0.5,0.21,0.04
226,0.8514999999999999,0.0,0.095,0.039625,0.013875
227,0.01,0.012777777777777777,0.1725,0.0,0.8047222222222223
228,0.0,0.0,0.0,0.0,1.0
229,0.3662011550540962,0.0,0.18477937544481662,0.12931297705562408,0.31970649244546306
230,0.0,0.01,0.056428571428571425,0.01,0.9235714285714286
231,0.9975,0.0,0.0,0.0,0.0025
232,0.9224166666666668,0.0,0.0,0.0,0.07758333333333332
233,0.0,0.0,0.035,0.0,0.965
234,0.11449999999999999,0.0,0.04,0.5305,0.315
235,0.6245297619047618,0.0,0.0125,0.33113690476190477,0.03183333333333334
236,0.8606872807275281,0.0,0.0,0.005,0.13431271927247157
237,0.7330119047619047,0.0,0.035,0.19592124542124545,0.036066849816849815
238,0.005,0.0,0.055,0.0,0.94
239,0.4674561965811966,0.0,0.025,0.08744764957264957,0.42009615384615384
240,0.6132967171717172,0.0,0.0,0.245,0.14170328282828282
241,0.9709451252091412,0.0,0.0,0.0,0.029054874790858772
242,0.47908333333333336,0.0,0.025,0.3959166666666667,0.1
243,0.865958333333333,0.0,0.0,0.0,0.13404166666666661
244,0.15061904761904762,0.0,0.05,0.08535714285714285,0.7140238095238096
245,0.10182142857142856,0.0,0.0,0.15941269841269842,0.7387658730158728
246,0.5233333333333333,0.0,0.0,0.23800000000000002,0.23866666666666667
247,0.08372546897546897,0.0,0.0,0.030226551226551227,0.8860479797979798
248,0.3283649050467936,0.0,0.0,0.0073399298714701185,0.6642951650817362
249,0.19430555555555556,0.0,0.012416666666666666,0.46127777777777773,0.332
250,0.9807738095238094,0.0,0.0,0.0,0.019226190476190477
251,0.0,0.0,0.0,0.985,0.015
252,0.295,0.0,0.005,0.655,0.045
253,0.0,0.0,0.0018464209401709403,0.0,0.998153579059829
254,0.42908928571428573,0.0,0.05567261904761904,0.3767321428571428,0.13850595238095237
255,0.0,0.0,0.0,0.0,1.0
256,0.5425099206349207,0.0,0.00125,0.3133174603174603,0.14292261904761905
257,0.6,0.0,0.105,0.14,0.155
258,0.1216571979778181,0.0,0.0,0.034208235135772674,0.8441345668864092
259,0.17600000000000002,0.0,0.01,0.7340000000000001,0.08
260,0.995,0.0,0.0,0.0,0.005
261,0.9342073905068103,0.0,0.0,0.0,0.06579260949318991
262,0.8398333333333333,0.0,0.0006666666666666666,0.0135625,0.1459375
263,0.6931527777777776,0.0,0.0,0.0975,0.20934722222222224
264,0.3964563492063491,0.0,0.005,0.32458333333333333,0.2739603174603175
265,0.6875,0.0,0.015,0.2225,0.075
266,0.28375,0.0,0.04,0.44506457431457425,0.23118542568542563
267,0.0,0.0,0.01,0.06,0.93
268,0.0,0.0,0.29079166666666656,0.01,0.6992083333333333
269,0.0,0.015,0.10533333333333333,0.0,0.8796666666666667
270,0.9340460526315789,0.0,0.0,0.01,0.055953947368421054
271,0.0,0.0,0.07666666666666666,0.0,0.9233333333333335
272,0.17608730158730157,0.0,0.0075,0.006111111111111111,0.8103015873015873
273,0.0,0.0,0.12,0.3759722222222222,0.5040277777777777
274,0.26,0.0,0.045,0.035,0.66
275,0.09,0.004,0.36,0.0,0.546
276,0.0,0.0,0.28539131722176214,0.0,0.7146086827782377
277,0.0,0.23,0.0,0.0,0.77
278,0.315,0.15283333333333335,0.015,0.056666666666666664,0.46049999999999996
279,0.139,0.0,0.0,0.024166666666666666,0.8368333333333332
280,0.22,0.0,0.035,0.02,0.725
281,0.5990455932955933,0.0,0.0,0.21278010878010875,0.18817429792429796
282,0.59,0.0,0.045,0.125,0.24
283,0.0,0.0,0.005,0.005,0.99
284,0.9233333333333333,0.0,0.0,0.00041666666666666664,0.07625
285,0.42908928571428573,0.0,0.05567261904761904,0.3767321428571428,0.13850595238095237
286,0.25,0.0,0.0,0.655,0.095
287,0.0,0.0,0.7592857142857143,0.0,0.2407142857142857
288,0.0,0.003333333333333333,0.0012692307692307692,0.0,0.9953974358974358
289,0.91,0.0,0.0,0.03625,0.05375
290,0.34202020202020206,0.0,0.0588757215007215,0.5016874098124097,0.09741666666666665
291,0.92775,0.002,0.0,0.005,0.06525
292,0.9895454545454545,0.0,0.0,0.0,0.010454545454545454
293,0.9977777777777778,0.0,0.0,0.0,0.0022222222222222222
294,0.035,0.0,0.015,0.56,0.39
295,0.38,0.0,0.09455952380952379,0.4054404761904762,0.12
296,0.0,0.0,0.005,0.005,0.99
297,0.069,0.0,0.0,0.677333333333333,0.2536666666666667
298,0.0,0.005,0.28,0.195,0.52
299,0.3142142857142856,0.0,0.0,0.3812857142857142,0.3045
300,0.679380252229586,0.0,0.019129832566789087,0.09082291434205553,0.21066700086156942
301,0.3953907297767592,0.0,0.01563112745098039,0.5712967383923266,0.01768140437993379
302,0.648294733044733,0.0,0.0,0.0,0.3517052669552671
303,0.99,0.0,0.0,0.0,0.01
304,0.30902555124613956,0.0,0.0,0.4091252126141831,0.2818492361396773
305,0.0,0.0,0.39166666666666666,0.06,0.5483333333333333
306,0.16,0.01,0.185,0.48,0.165
307,0.8085534287478944,0.0,0.0,0.025,0.16644657125210524
308,0.060206973581973584,0.0,0.005,0.020125,0.9146680264180266
309,0.8069166666666666,0.0,0.0,0.10583333333333332,0.08725000000000001
310,0.0,0.575,0.0,0.0,0.425
311,0.3273095238095237,0.0,0.0,0.6364325396825395,0.03625793650793651
312,0.9977777777777778,0.0,0.0,0.0,0.0022222222222222222
313,0.0,0.0,0.02916666666666667,0.01,0.9608333333333334
314,0.5031582722832725,0.0,0.07150369075369073,0.27250088800088795,0.1528371489621489
315,0.0,0.005,0.0,0.0,0.995
316,0.24625,0.0,0.04,0.51375,0.2
317,0.465,0.0,0.01,0.31083333333333335,0.21416666666666667
318,0.4618333333333334,0.0,0.0,0.04,0.49816666666666665
319,0.0,0.0,0.0,0.0,1.0
320,0.5007692307692309,0.0,0.0,0.40293706293706294,0.0962937062937063
321,0.37883747412008284,0.0,0.0,0.12518219461697722,0.49598033126294
322,0.0,0.01,0.0,0.0,0.99
323,0.0,0.005,0.0,0.0,0.995
324,0.98625,0.0,0.0,0.0,0.01375
325,0.9515654761904763,0.0,0.0,0.0,0.048434523809523816
326,0.6016789145813535,0.0,0.0,0.0,0.39832108541864647
327,0.8416666666666667,0.0,0.0,0.027666666666666666,0.13066666666666665
328,0.324,0.0,0.135,0.221,0.32
329,0.7775,0.0,0.0,0.0375,0.185
330,0.21925,0.005,0.19833333333333336,0.17075000000000004,0.40666666666666673
331,0.315,0.0,0.145,0.3438333333333333,0.19616666666666668
332,0.0,0.005,0.207,0.0,0.7879999999999999
333,0.8710293734043734,0.0,0.0,0.0,0.12897062659562653
334,0.9966666666666667,0.0,0.0,0.0,0.003333333333333333
335,0.0,0.005,0.01,0.075,0.91
336,1.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.42392857142857143,0.005,0.5710714285714286
338,0.3515,0.0,0.0,0.085,0.5634999999999999
339,0.0,0.015,0.125,0.005,0.855
340,0.6301363636363636,0.0,0.004388888888888888,0.2904029581529582,0.0750717893217893
341,0.08666666666666668,0.005,0.02,0.054833333333333324,0.8334999999999999
342,0.9291722656858105,0.0038872087664657325,0.0,0.02,0.046940525547723676
343,0.0,0.0,0.725,0.025,0.24999999999999997
344,0.32523809523809527,0.0,0.025,0.16476190476190475,0.485
345,0.4685358224721615,0.0,0.025,0.3599527701400768,0.1465114073877619
346,0.5883333333333334,0.0,0.013333333333333332,0.39833333333333326,0.0
347,0.3475,0.0,0.02375,0.5434166666666667,0.08533333333333334
348,0.2822976190476191,0.022410714285714284,0.36349999999999993,0.0,0.3317916666666666
349,0.01,0.0,0.21805952380952384,0.6869404761904763,0.085
350,0.5480515873015873,0.0,0.005,0.14064285714285715,0.30630555555555555
351,0.3653333333333333,0.0,0.0,0.09,0.5446666666666666
352,0.0,0.08,0.013333333333333332,0.0,0.9066666666666667
353,0.5369166666666666,0.0,0.005,0.15374999999999997,0.30433333333333334
354,1.0,0.0,0.0,0.0,0.0
355,0.449404761904762,0.0,0.0475,0.411452380952381,0.09164285714285715
356,0.0,0.7075340909090909,0.0950762987012987,0.0,0.19738961038961036
357,0.525,0.0,0.0,0.02,0.455
358,0.7215805305805304,0.0,0.0,0.0175,0.2609194694194694
359,0.43177994227994226,0.013333333333333332,0.005,0.0,0.5498867243867243
360,0.3600833333333333,0.0,0.0,0.045,0.5949166666666666
361,1.0,0.0,0.0,0.0,0.0
362,0.0175,0.0,0.13824999999999998,0.17675000000000002,0.6675
363,0.34,0.004583333333333333,0.025,0.4404166666666666,0.19
364,0.9403968253968253,0.0,0.0,0.0,0.0596031746031746
365,0.1216571979778181,0.0,0.0,0.034208235135772674,0.8441345668864092
366,0.0,0.0,0.665,0.0,0.335
367,0.92,0.0,0.0,0.02,0.06
368,0.0,0.0,0.71,0.025,0.265
369,0.0,0.0,0.397217277820219,0.0,0.602782722179781
370,0.93,0.0,0.0,0.0,0.07
371,0.6873838615804562,0.0,0.0,0.09557144334853312,0.21704469507101087
372,0.95,0.0,0.0,0.015,0.035
373,0.9748333333333334,0.0,0.0,0.0,0.025166666666666667
374,0.16041666666666665,0.0,0.105,0.24264285714285716,0.49194047619047615
375,0.0,0.0,0.175,0.0,0.825
376,0.32069047619047625,0.0,0.075,0.5323809523809525,0.07192857142857143
377,0.615,0.0,0.0,0.35833333333333334,0.02666666666666667
378,0.2938571428571429,0.0,0.0,0.4742261904761905,0.23191666666666666
379,0.58,0.0,0.0,0.08,0.34
380,0.30883836996336994,0.326957833832834,0.03,0.0,0.33420379620379637
381,0.96,0.0,0.0,0.0,0.04
382,0.0,0.005,0.13,0.0,0.865
383,0.0,0.014103579154427184,0.5437619047619049,0.0,0.4421345160836678
384,0.0025,0.0,0.08685055344981811,0.0,0.9106494465501818
385,0.5625,0.0,0.01,0.1725,0.255
386,0.3175,0.0,0.02,0.5025,0.16
387,0.0,0.0,0.0033730158730158727,0.0,0.996626984126984
388,0.5175,0.0,0.0,0.18083333333333335,0.30166666666666664
389,0.9428636363636363,0.0,0.0,0.015,0.04213636363636364
390,0.8606872807275281,0.0,0.0,0.005,0.13431271927247157
391,0.2,0.0,0.22,0.485,0.095
392,0.0,0.09,0.018380212108153285,0.0,0.8916197878918468
393,0.9748333333333334,0.0,0.0,0.0,0.025166666666666667
394,0.0,0.0,0.0,0.0,1.0
395,0.8116565656565656,0.0,0.008833333333333332,0.14811129148629149,0.03139880952380952
396,0.295,0.0,0.1,0.56,0.045
397,0.015,0.0,0.17021230158730163,0.4097876984126985,0.405
398,0.5048428843330158,0.005,0.015203811661048503,0.004979807229807231,0.46997349677612843
399,0.7706666666666666,0.0,0.0,0.1775,0.051833333333333335
400,0.99,0.0,0.0,0.0,0.01
401,0.9975,0.0,0.0,0.0,0.0025
402,0.67125,0.0,0.02,0.04875,0.26
403,0.8821765873015874,0.0,0.0,0.0355,0.08232341269841269
404,0.0,0.01066018621900975,0.49409409952792305,0.0,0.49524571425306724
405,0.3549285714285714,0.0,0.0,0.019976190476190474,0.625095238095238
406,0.11675,0.0,0.022000000000000002,0.8323333333333334,0.028916666666666667
407,0.8995833333333333,0.0,0.019166666666666665,0.00825,0.073
408,0.11,0.0,0.0,0.88,0.01
409,0.945,0.0,0.0,0.005,0.05
410,0.0,0.0,0.06540216727716727,0.0,0.9345978327228326
411,0.001,0.0,0.011666666666666665,0.8973333333333333,0.09
412,0.8710293734043734,0.0,0.0,0.0,0.12897062659562653
413,0.5394325396825398,0.0,0.015,0.15259523809523806,0.2929722222222223
414,0.9884761904761905,0.0,0.0,0.0,0.011523809523809523
415,0.26242857142857146,0.0,0.084,0.49,0.1635714285714286
416,0.9748333333333334,0.0,0.0,0.0,0.025166666666666667
417,0.47423701298701304,0.0,0.0031136363636363636,0.4678971861471862,0.054752164502164496
418,0.725,0.0,0.0,0.25833333333333336,0.016666666666666666
419,0.7383490142038905,0.0,0.0,0.0,0.2616509857961096
420,0.965,0.0,0.0,0.025,0.01
421,0.97875,0.0,0.0,0.0,0.02125
422,0.0,0.07,0.0,0.0,0.93
423,0.0,0.38,0.0,0.0,0.62
424,0.992496871914635,0.0,0.0,0.0,0.007503128085364927
425,0.6431111111111111,0.0,0.0,0.0,0.3568888888888888
426,0.0,0.005,0.34,0.105,0.55
427,0.8662993326118328,0.0,0.0,0.02725,0.10645066738816741
428,0.0,0.01,0.1775,0.0,0.8125
429,0.027430555555555555,0.0029166666666666664,0.0,0.06375,0.9059027777777777
430,0.0,0.005573705247478039,0.0,0.0,0.9944262947525221
431,0.4984523809523809,0.0,0.0,0.17754761904761904,0.324
432,0.11135353535353536,0.0,0.0,0.8280620490620489,0.06058441558441558
433,0.5677640762015761,0.0,0.07994128787878783,0.26128280053280056,0.09101183538683538
434,0.17,0.0,0.01,0.59,0.23
435,0.0,0.005,0.22333333333333333,0.0,0.7716666666666666
436,0.0,0.01,0.1775,0.0,0.8125
437,0.5538690476190478,0.00035714285714285714,0.0,0.03378571428571429,0.4119880952380953
438,0.37494518226871165,0.18,0.0,0.34151315106462166,0.10354166666666666
439,0.0,0.0,0.009349999999999999,0.0010500000000000002,0.9895999999999999
440,0.5137619047619045,0.0,0.0,0.03,0.4562380952380955
441,0.165,0.0,0.005,0.185,0.645
